,lemma,pos,text|lemma|@id,text|sentence|@id,sentences,lexelt|sense|@id
570,main,ADJ,d001.s050.t005,d001.s050,If you have entered the function click on the OK button to display the graph in the main window.,main%5:00:00:important:00
571,window,NOUN,d001.s050.t006,d001.s050,If you have entered the function click on the OK button to display the graph in the main window.,window%1:06:03::
572,set,VERB,d001.s051.t000,d001.s051,You can set several graphs on the same view.,set%2:35:00::
573,several,ADJ,d001.s051.t001,d001.s051,You can set several graphs on the same view.,several%5:00:00:some:00
574,graph,NOUN,d001.s051.t002,d001.s051,You can set several graphs on the same view.,graph%1:10:00::
575,same,ADJ,d001.s051.t003,d001.s051,You can set several graphs on the same view.,same%3:00:02::
576,view,NOUN,d001.s051.t004,d001.s051,You can set several graphs on the same view.,view%1:07:01::
577,just,ADV,d001.s052.t000,d001.s052,Just use the Add button when you are in List mode.,just%4:02:00::
578,use,VERB,d001.s052.t001,d001.s052,Just use the Add button when you are in List mode.,use%2:34:01::
579,add,VERB,d001.s052.t002,d001.s052,Just use the Add button when you are in List mode.,add%2:30:00::
580,list,NOUN,d001.s052.t003,d001.s052,Just use the Add button when you are in List mode.,list%1:10:00::
581,mode,NOUN,d001.s052.t004,d001.s052,Just use the Add button when you are in List mode.,mode%1:26:00::
582,set,VERB,d001.s053.t000,d001.s053,You can set each graph its own color.,set%2:35:00::
583,graph,NOUN,d001.s053.t001,d001.s053,You can set each graph its own color.,graph%1:10:00::
584,color,NOUN,d001.s053.t002,d001.s053,You can set each graph its own color.,color%1:07:01::
585,foundation,NOUN,d002.s000.t000,d002.s000,The Foundation has recently been involved in organising a conference which dealt with this critical challenge.,foundation%1:14:00::
586,recently,ADV,d002.s000.t001,d002.s000,The Foundation has recently been involved in organising a conference which dealt with this critical challenge.,recently%4:02:00::
587,involve,VERB,d002.s000.t002,d002.s000,The Foundation has recently been involved in organising a conference which dealt with this critical challenge.,involve%2:42:04::
588,organise,VERB,d002.s000.t003,d002.s000,The Foundation has recently been involved in organising a conference which dealt with this critical challenge.,organise%2:41:00::
589,conference,NOUN,d002.s000.t004,d002.s000,The Foundation has recently been involved in organising a conference which dealt with this critical challenge.,conference%1:14:00::
590,deal,VERB,d002.s000.t005,d002.s000,The Foundation has recently been involved in organising a conference which dealt with this critical challenge.,deal%2:41:13::
591,critical,ADJ,d002.s000.t006,d002.s000,The Foundation has recently been involved in organising a conference which dealt with this critical challenge.,critical%5:00:00:crucial:00
592,challenge,NOUN,d002.s000.t007,d002.s000,The Foundation has recently been involved in organising a conference which dealt with this critical challenge.,challenge%1:26:00::
593,participant,NOUN,d002.s001.t000,d002.s001,"Over 100 participants from the main interest groups attended and debated issues such as the role of key actors including public authorities, social partners, voluntary and community organisations as well as service users.",participant%1:18:00::
594,main,ADJ,d002.s001.t001,d002.s001,"Over 100 participants from the main interest groups attended and debated issues such as the role of key actors including public authorities, social partners, voluntary and community organisations as well as service users.",main%5:00:00:important:00
595,interest_group,NOUN,d002.s001.t002,d002.s001,"Over 100 participants from the main interest groups attended and debated issues such as the role of key actors including public authorities, social partners, voluntary and community organisations as well as service users.",interest_group%1:14:00::
596,attend,VERB,d002.s001.t003,d002.s001,"Over 100 participants from the main interest groups attended and debated issues such as the role of key actors including public authorities, social partners, voluntary and community organisations as well as service users.",attend%2:42:00::
597,debate,VERB,d002.s001.t004,d002.s001,"Over 100 participants from the main interest groups attended and debated issues such as the role of key actors including public authorities, social partners, voluntary and community organisations as well as service users.",debate%2:31:00::
598,issue,NOUN,d002.s001.t005,d002.s001,"Over 100 participants from the main interest groups attended and debated issues such as the role of key actors including public authorities, social partners, voluntary and community organisations as well as service users.",issue%1:09:01::
599,role,NOUN,d002.s001.t006,d002.s001,"Over 100 participants from the main interest groups attended and debated issues such as the role of key actors including public authorities, social partners, voluntary and community organisations as well as service users.",role%1:04:01::
600,key,ADJ,d002.s001.t007,d002.s001,"Over 100 participants from the main interest groups attended and debated issues such as the role of key actors including public authorities, social partners, voluntary and community organisations as well as service users.",key%5:00:00:important:00
601,actor,NOUN,d002.s001.t008,d002.s001,"Over 100 participants from the main interest groups attended and debated issues such as the role of key actors including public authorities, social partners, voluntary and community organisations as well as service users.",actor%1:18:01::
602,include,VERB,d002.s001.t009,d002.s001,"Over 100 participants from the main interest groups attended and debated issues such as the role of key actors including public authorities, social partners, voluntary and community organisations as well as service users.",include%2:31:00::
603,public,ADJ,d002.s001.t010,d002.s001,"Over 100 participants from the main interest groups attended and debated issues such as the role of key actors including public authorities, social partners, voluntary and community organisations as well as service users.",public%5:00:00:common:02
604,authority,NOUN,d002.s001.t011,d002.s001,"Over 100 participants from the main interest groups attended and debated issues such as the role of key actors including public authorities, social partners, voluntary and community organisations as well as service users.",authority%1:18:01::
605,social,ADJ,d002.s001.t012,d002.s001,"Over 100 participants from the main interest groups attended and debated issues such as the role of key actors including public authorities, social partners, voluntary and community organisations as well as service users.",social%3:01:00::
606,voluntary,ADJ,d002.s001.t013,d002.s001,"Over 100 participants from the main interest groups attended and debated issues such as the role of key actors including public authorities, social partners, voluntary and community organisations as well as service users.",voluntary%3:00:01::
607,community,NOUN,d002.s001.t014,d002.s001,"Over 100 participants from the main interest groups attended and debated issues such as the role of key actors including public authorities, social partners, voluntary and community organisations as well as service users.",community%1:14:00::
608,organisation,NOUN,d002.s001.t015,d002.s001,"Over 100 participants from the main interest groups attended and debated issues such as the role of key actors including public authorities, social partners, voluntary and community organisations as well as service users.",organisation%1:14:00::
609,as_well,ADV,d002.s001.t016,d002.s001,"Over 100 participants from the main interest groups attended and debated issues such as the role of key actors including public authorities, social partners, voluntary and community organisations as well as service users.",as_well%4:02:01::
610,service,NOUN,d002.s001.t017,d002.s001,"Over 100 participants from the main interest groups attended and debated issues such as the role of key actors including public authorities, social partners, voluntary and community organisations as well as service users.",service%1:04:08::
611,user,NOUN,d002.s001.t018,d002.s001,"Over 100 participants from the main interest groups attended and debated issues such as the role of key actors including public authorities, social partners, voluntary and community organisations as well as service users.",user%1:18:00::
612,relatively,ADV,d002.s002.t000,d002.s002,There were relatively few cases reported of attempts to involve users in service planning but their involvement in service provision was found to be more common.,relatively%4:02:00::
613,few,ADJ,d002.s002.t001,d002.s002,There were relatively few cases reported of attempts to involve users in service planning but their involvement in service provision was found to be more common.,few%3:00:00::
614,case,NOUN,d002.s002.t002,d002.s002,There were relatively few cases reported of attempts to involve users in service planning but their involvement in service provision was found to be more common.,case%1:10:02::
615,report,VERB,d002.s002.t003,d002.s002,There were relatively few cases reported of attempts to involve users in service planning but their involvement in service provision was found to be more common.,report%2:32:01::
616,attempt,NOUN,d002.s002.t004,d002.s002,There were relatively few cases reported of attempts to involve users in service planning but their involvement in service provision was found to be more common.,attempt%1:04:00::
617,involve,VERB,d002.s002.t005,d002.s002,There were relatively few cases reported of attempts to involve users in service planning but their involvement in service provision was found to be more common.,involve%2:42:04::
618,user,NOUN,d002.s002.t006,d002.s002,There were relatively few cases reported of attempts to involve users in service planning but their involvement in service provision was found to be more common.,user%1:18:00::
619,service,NOUN,d002.s002.t007,d002.s002,There were relatively few cases reported of attempts to involve users in service planning but their involvement in service provision was found to be more common.,service%1:04:08::
620,planning,NOUN,d002.s002.t008,d002.s002,There were relatively few cases reported of attempts to involve users in service planning but their involvement in service provision was found to be more common.,planning%1:04:02::
621,involvement,NOUN,d002.s002.t009,d002.s002,There were relatively few cases reported of attempts to involve users in service planning but their involvement in service provision was found to be more common.,involvement%1:04:00::
622,service,NOUN,d002.s002.t010,d002.s002,There were relatively few cases reported of attempts to involve users in service planning but their involvement in service provision was found to be more common.,service%1:04:08::
623,provision,NOUN,d002.s002.t011,d002.s002,There were relatively few cases reported of attempts to involve users in service planning but their involvement in service provision was found to be more common.,provision%1:04:01::
624,find,VERB,d002.s002.t012,d002.s002,There were relatively few cases reported of attempts to involve users in service planning but their involvement in service provision was found to be more common.,find%2:39:02::
625,more,ADV,d002.s002.t013,d002.s002,There were relatively few cases reported of attempts to involve users in service planning but their involvement in service provision was found to be more common.,more%4:02:00::
626,common,ADJ,d002.s002.t014,d002.s002,There were relatively few cases reported of attempts to involve users in service planning but their involvement in service provision was found to be more common.,common%5:00:00:familiar:02
627,note,NOUN,d002.s003.t000,d002.s003,Note was also taken of the variety of different roles played by public welfare,note%1:10:00::
628,also,ADV,d002.s003.t001,d002.s003,Note was also taken of the variety of different roles played by public welfare,also%4:02:00::
629,variety,NOUN,d002.s003.t002,d002.s003,Note was also taken of the variety of different roles played by public welfare,variety%1:07:00::
630,different,ADJ,d002.s003.t003,d002.s003,Note was also taken of the variety of different roles played by public welfare,different%3:00:02::
631,role,NOUN,d002.s003.t004,d002.s003,Note was also taken of the variety of different roles played by public welfare,role%1:04:01::
632,play,VERB,d002.s003.t005,d002.s003,Note was also taken of the variety of different roles played by public welfare,play%2:41:12::
633,public,ADJ,d002.s003.t006,d002.s003,Note was also taken of the variety of different roles played by public welfare,public%5:00:00:common:02
634,welfare,NOUN,d002.s003.t007,d002.s003,Note was also taken of the variety of different roles played by public welfare,welfare%1:04:00::
635,foundation,NOUN,d002.s004.t000,d002.s004,"The Foundation organised, together with the European Commission, the Spanish Ministry of Social Affairs and the Galician regional government, a European conference on social exclusion: a major challenge for public welfare services.",foundation%1:14:00::
636,european,ADJ,d002.s004.t001,d002.s004,"The Foundation organised, together with the European Commission, the Spanish Ministry of Social Affairs and the Galician regional government, a European conference on social exclusion: a major challenge for public welfare services.",european%3:01:00::
637,commission,NOUN,d002.s004.t002,d002.s004,"The Foundation organised, together with the European Commission, the Spanish Ministry of Social Affairs and the Galician regional government, a European conference on social exclusion: a major challenge for public welfare services.",commission%1:14:00::
638,spanish,ADJ,d002.s004.t003,d002.s004,"The Foundation organised, together with the European Commission, the Spanish Ministry of Social Affairs and the Galician regional government, a European conference on social exclusion: a major challenge for public welfare services.",spanish%3:01:00::
639,ministry,NOUN,d002.s004.t004,d002.s004,"The Foundation organised, together with the European Commission, the Spanish Ministry of Social Affairs and the Galician regional government, a European conference on social exclusion: a major challenge for public welfare services.",ministry%1:14:00::
640,social,ADJ,d002.s004.t005,d002.s004,"The Foundation organised, together with the European Commission, the Spanish Ministry of Social Affairs and the Galician regional government, a European conference on social exclusion: a major challenge for public welfare services.",social%3:01:00::
641,affairs,NOUN,d002.s004.t006,d002.s004,"The Foundation organised, together with the European Commission, the Spanish Ministry of Social Affairs and the Galician regional government, a European conference on social exclusion: a major challenge for public welfare services.",affairs%1:04:00::
642,regional,ADJ,d002.s004.t007,d002.s004,"The Foundation organised, together with the European Commission, the Spanish Ministry of Social Affairs and the Galician regional government, a European conference on social exclusion: a major challenge for public welfare services.",regional%5:00:00:territorial:00
643,government,NOUN,d002.s004.t008,d002.s004,"The Foundation organised, together with the European Commission, the Spanish Ministry of Social Affairs and the Galician regional government, a European conference on social exclusion: a major challenge for public welfare services.",government%1:14:00::
644,european,ADJ,d002.s004.t009,d002.s004,"The Foundation organised, together with the European Commission, the Spanish Ministry of Social Affairs and the Galician regional government, a European conference on social exclusion: a major challenge for public welfare services.",european%3:01:00::
645,conference,NOUN,d002.s004.t010,d002.s004,"The Foundation organised, together with the European Commission, the Spanish Ministry of Social Affairs and the Galician regional government, a European conference on social exclusion: a major challenge for public welfare services.",conference%1:14:00::
646,social,ADJ,d002.s004.t011,d002.s004,"The Foundation organised, together with the European Commission, the Spanish Ministry of Social Affairs and the Galician regional government, a European conference on social exclusion: a major challenge for public welfare services.",social%3:01:00::
647,exclusion,NOUN,d002.s004.t012,d002.s004,"The Foundation organised, together with the European Commission, the Spanish Ministry of Social Affairs and the Galician regional government, a European conference on social exclusion: a major challenge for public welfare services.",exclusion%1:26:00::
648,major,ADJ,d002.s004.t013,d002.s004,"The Foundation organised, together with the European Commission, the Spanish Ministry of Social Affairs and the Galician regional government, a European conference on social exclusion: a major challenge for public welfare services.",major%3:00:02::
649,challenge,NOUN,d002.s004.t014,d002.s004,"The Foundation organised, together with the European Commission, the Spanish Ministry of Social Affairs and the Galician regional government, a European conference on social exclusion: a major challenge for public welfare services.",challenge%1:26:00::
650,public,ADJ,d002.s004.t015,d002.s004,"The Foundation organised, together with the European Commission, the Spanish Ministry of Social Affairs and the Galician regional government, a European conference on social exclusion: a major challenge for public welfare services.",public%5:00:00:common:02
651,welfare,NOUN,d002.s004.t016,d002.s004,"The Foundation organised, together with the European Commission, the Spanish Ministry of Social Affairs and the Galician regional government, a European conference on social exclusion: a major challenge for public welfare services.",welfare%1:04:00::
652,service,NOUN,d002.s004.t017,d002.s004,"The Foundation organised, together with the European Commission, the Spanish Ministry of Social Affairs and the Galician regional government, a European conference on social exclusion: a major challenge for public welfare services.",service%1:04:08::
653,foundation,NOUN,d002.s005.t000,d002.s005,The Foundation recently published a comparative study as part of the EPOC project which assesses the extent to which direct participation can humanise work while increasing profitability.,foundation%1:14:00::
654,recently,ADV,d002.s005.t001,d002.s005,The Foundation recently published a comparative study as part of the EPOC project which assesses the extent to which direct participation can humanise work while increasing profitability.,recently%4:02:00::
655,publish,VERB,d002.s005.t002,d002.s005,The Foundation recently published a comparative study as part of the EPOC project which assesses the extent to which direct participation can humanise work while increasing profitability.,publish%2:36:01::
656,comparative,ADJ,d002.s005.t003,d002.s005,The Foundation recently published a comparative study as part of the EPOC project which assesses the extent to which direct participation can humanise work while increasing profitability.,comparative%3:01:00::
657,study,NOUN,d002.s005.t004,d002.s005,The Foundation recently published a comparative study as part of the EPOC project which assesses the extent to which direct participation can humanise work while increasing profitability.,study%1:10:00::
658,part,NOUN,d002.s005.t005,d002.s005,The Foundation recently published a comparative study as part of the EPOC project which assesses the extent to which direct participation can humanise work while increasing profitability.,part%1:09:00::
659,project,NOUN,d002.s005.t006,d002.s005,The Foundation recently published a comparative study as part of the EPOC project which assesses the extent to which direct participation can humanise work while increasing profitability.,project%1:09:00::
660,assess,VERB,d002.s005.t007,d002.s005,The Foundation recently published a comparative study as part of the EPOC project which assesses the extent to which direct participation can humanise work while increasing profitability.,assess%2:31:00::
661,extent,NOUN,d002.s005.t008,d002.s005,The Foundation recently published a comparative study as part of the EPOC project which assesses the extent to which direct participation can humanise work while increasing profitability.,extent%1:26:00::
662,direct,ADJ,d002.s005.t009,d002.s005,The Foundation recently published a comparative study as part of the EPOC project which assesses the extent to which direct participation can humanise work while increasing profitability.,direct%5:00:00:immediate:00
663,participation,NOUN,d002.s005.t010,d002.s005,The Foundation recently published a comparative study as part of the EPOC project which assesses the extent to which direct participation can humanise work while increasing profitability.,participation%1:04:00::
664,humanise,VERB,d002.s005.t011,d002.s005,The Foundation recently published a comparative study as part of the EPOC project which assesses the extent to which direct participation can humanise work while increasing profitability.,humanise%2:37:00::
665,work,NOUN,d002.s005.t012,d002.s005,The Foundation recently published a comparative study as part of the EPOC project which assesses the extent to which direct participation can humanise work while increasing profitability.,work%1:04:01::
666,increase,VERB,d002.s005.t013,d002.s005,The Foundation recently published a comparative study as part of the EPOC project which assesses the extent to which direct participation can humanise work while increasing profitability.,increase%2:30:02::
667,profitability,NOUN,d002.s005.t014,d002.s005,The Foundation recently published a comparative study as part of the EPOC project which assesses the extent to which direct participation can humanise work while increasing profitability.,profitability%1:07:00::
668,study,NOUN,d002.s006.t000,d002.s006,The study is based on 195 personal interviews with senior officials of the social partners as representatives of national level peak organisations in fifteen European countries.,study%1:04:00::
669,base,VERB,d002.s006.t001,d002.s006,The study is based on 195 personal interviews with senior officials of the social partners as representatives of national level peak organisations in fifteen European countries.,base%2:31:00::
670,personal,ADJ,d002.s006.t002,d002.s006,The study is based on 195 personal interviews with senior officials of the social partners as representatives of national level peak organisations in fifteen European countries.,personal%5:00:00:subjective:00
671,interview,NOUN,d002.s006.t003,d002.s006,The study is based on 195 personal interviews with senior officials of the social partners as representatives of national level peak organisations in fifteen European countries.,interview%1:10:01::
672,senior,ADJ,d002.s006.t004,d002.s006,The study is based on 195 personal interviews with senior officials of the social partners as representatives of national level peak organisations in fifteen European countries.,senior%3:00:00::
673,official,NOUN,d002.s006.t005,d002.s006,The study is based on 195 personal interviews with senior officials of the social partners as representatives of national level peak organisations in fifteen European countries.,official%1:18:01::
674,social,ADJ,d002.s006.t006,d002.s006,The study is based on 195 personal interviews with senior officials of the social partners as representatives of national level peak organisations in fifteen European countries.,social%3:01:00::
675,representative,NOUN,d002.s006.t007,d002.s006,The study is based on 195 personal interviews with senior officials of the social partners as representatives of national level peak organisations in fifteen European countries.,representative%1:18:00::
676,national,ADJ,d002.s006.t008,d002.s006,The study is based on 195 personal interviews with senior officials of the social partners as representatives of national level peak organisations in fifteen European countries.,national%3:00:00::
677,level,NOUN,d002.s006.t009,d002.s006,The study is based on 195 personal interviews with senior officials of the social partners as representatives of national level peak organisations in fifteen European countries.,level%1:26:01::
678,organisation,NOUN,d002.s006.t010,d002.s006,The study is based on 195 personal interviews with senior officials of the social partners as representatives of national level peak organisations in fifteen European countries.,organisation%1:14:00::
679,fifteen,ADJ,d002.s006.t011,d002.s006,The study is based on 195 personal interviews with senior officials of the social partners as representatives of national level peak organisations in fifteen European countries.,fifteen%5:00:00:cardinal:00
680,european,ADJ,d002.s006.t012,d002.s006,The study is based on 195 personal interviews with senior officials of the social partners as representatives of national level peak organisations in fifteen European countries.,european%3:01:00::
681,country,NOUN,d002.s006.t013,d002.s006,The study is based on 195 personal interviews with senior officials of the social partners as representatives of national level peak organisations in fifteen European countries.,country%1:15:00::
682,important,ADJ,d002.s007.t000,d002.s007,"As important industrial sectors, the metal industry and the banking sector were also included.",important%3:00:00::
683,industrial,ADJ,d002.s007.t001,d002.s007,"As important industrial sectors, the metal industry and the banking sector were also included.",industrial%3:01:00::
684,sector,NOUN,d002.s007.t002,d002.s007,"As important industrial sectors, the metal industry and the banking sector were also included.",sector%1:14:00::
685,metal,NOUN,d002.s007.t003,d002.s007,"As important industrial sectors, the metal industry and the banking sector were also included.",metal%1:27:00::
686,industry,NOUN,d002.s007.t004,d002.s007,"As important industrial sectors, the metal industry and the banking sector were also included.",industry%1:04:00::
687,banking,NOUN,d002.s007.t005,d002.s007,"As important industrial sectors, the metal industry and the banking sector were also included.",banking%1:04:01::
688,sector,NOUN,d002.s007.t006,d002.s007,"As important industrial sectors, the metal industry and the banking sector were also included.",sector%1:14:00::
689,also,ADV,d002.s007.t007,d002.s007,"As important industrial sectors, the metal industry and the banking sector were also included.",also%4:02:00::
690,include,VERB,d002.s007.t008,d002.s007,"As important industrial sectors, the metal industry and the banking sector were also included.",include%2:31:00::
691,speaker,NOUN,d002.s008.t000,d002.s008,"Key speakers at the social exclusion conference were( left to right) Cristina Louro, Employment, Industrial Relations and Social Affairs Directorate, European Commission Fernando Gomes, a high degree of Committee of the Regions Barbara Weiler, Member of the European Parliament José Maria Gil-Robles, Vice-President, European Parliament and John Carroll, Economic and Social Committee.",speaker%1:18:00::
692,social,ADJ,d002.s008.t001,d002.s008,"Key speakers at the social exclusion conference were( left to right) Cristina Louro, Employment, Industrial Relations and Social Affairs Directorate, European Commission Fernando Gomes, a high degree of Committee of the Regions Barbara Weiler, Member of the European Parliament José Maria Gil-Robles, Vice-President, European Parliament and John Carroll, Economic and Social Committee.",social%3:01:00::
693,exclusion,NOUN,d002.s008.t002,d002.s008,"Key speakers at the social exclusion conference were( left to right) Cristina Louro, Employment, Industrial Relations and Social Affairs Directorate, European Commission Fernando Gomes, a high degree of Committee of the Regions Barbara Weiler, Member of the European Parliament José Maria Gil-Robles, Vice-President, European Parliament and John Carroll, Economic and Social Committee.",exclusion%1:26:00::
694,conference,NOUN,d002.s008.t003,d002.s008,"Key speakers at the social exclusion conference were( left to right) Cristina Louro, Employment, Industrial Relations and Social Affairs Directorate, European Commission Fernando Gomes, a high degree of Committee of the Regions Barbara Weiler, Member of the European Parliament José Maria Gil-Robles, Vice-President, European Parliament and John Carroll, Economic and Social Committee.",conference%1:14:00::
695,left,NOUN,d002.s008.t004,d002.s008,"Key speakers at the social exclusion conference were( left to right) Cristina Louro, Employment, Industrial Relations and Social Affairs Directorate, European Commission Fernando Gomes, a high degree of Committee of the Regions Barbara Weiler, Member of the European Parliament José Maria Gil-Robles, Vice-President, European Parliament and John Carroll, Economic and Social Committee.",left%1:15:00::
696,right,NOUN,d002.s008.t005,d002.s008,"Key speakers at the social exclusion conference were( left to right) Cristina Louro, Employment, Industrial Relations and Social Affairs Directorate, European Commission Fernando Gomes, a high degree of Committee of the Regions Barbara Weiler, Member of the European Parliament José Maria Gil-Robles, Vice-President, European Parliament and John Carroll, Economic and Social Committee.",right%1:15:00::
697,employment,NOUN,d002.s008.t006,d002.s008,"Key speakers at the social exclusion conference were( left to right) Cristina Louro, Employment, Industrial Relations and Social Affairs Directorate, European Commission Fernando Gomes, a high degree of Committee of the Regions Barbara Weiler, Member of the European Parliament José Maria Gil-Robles, Vice-President, European Parliament and John Carroll, Economic and Social Committee.",employment%1:04:02::
698,industrial,ADJ,d002.s008.t007,d002.s008,"Key speakers at the social exclusion conference were( left to right) Cristina Louro, Employment, Industrial Relations and Social Affairs Directorate, European Commission Fernando Gomes, a high degree of Committee of the Regions Barbara Weiler, Member of the European Parliament José Maria Gil-Robles, Vice-President, European Parliament and John Carroll, Economic and Social Committee.",industrial%3:01:00::
699,relations,NOUN,d002.s008.t008,d002.s008,"Key speakers at the social exclusion conference were( left to right) Cristina Louro, Employment, Industrial Relations and Social Affairs Directorate, European Commission Fernando Gomes, a high degree of Committee of the Regions Barbara Weiler, Member of the European Parliament José Maria Gil-Robles, Vice-President, European Parliament and John Carroll, Economic and Social Committee.",relations%1:24:00::
700,social_affair,NOUN,d002.s008.t009,d002.s008,"Key speakers at the social exclusion conference were( left to right) Cristina Louro, Employment, Industrial Relations and Social Affairs Directorate, European Commission Fernando Gomes, a high degree of Committee of the Regions Barbara Weiler, Member of the European Parliament José Maria Gil-Robles, Vice-President, European Parliament and John Carroll, Economic and Social Committee.",social_affair%1:14:00::
701,directorate,NOUN,d002.s008.t010,d002.s008,"Key speakers at the social exclusion conference were( left to right) Cristina Louro, Employment, Industrial Relations and Social Affairs Directorate, European Commission Fernando Gomes, a high degree of Committee of the Regions Barbara Weiler, Member of the European Parliament José Maria Gil-Robles, Vice-President, European Parliament and John Carroll, Economic and Social Committee.",directorate%1:14:00::
702,european,ADJ,d002.s008.t011,d002.s008,"Key speakers at the social exclusion conference were( left to right) Cristina Louro, Employment, Industrial Relations and Social Affairs Directorate, European Commission Fernando Gomes, a high degree of Committee of the Regions Barbara Weiler, Member of the European Parliament José Maria Gil-Robles, Vice-President, European Parliament and John Carroll, Economic and Social Committee.",european%3:01:00::
703,commission,NOUN,d002.s008.t012,d002.s008,"Key speakers at the social exclusion conference were( left to right) Cristina Louro, Employment, Industrial Relations and Social Affairs Directorate, European Commission Fernando Gomes, a high degree of Committee of the Regions Barbara Weiler, Member of the European Parliament José Maria Gil-Robles, Vice-President, European Parliament and John Carroll, Economic and Social Committee.",commission%1:14:00::
704,high,ADJ,d002.s008.t013,d002.s008,"Key speakers at the social exclusion conference were( left to right) Cristina Louro, Employment, Industrial Relations and Social Affairs Directorate, European Commission Fernando Gomes, a high degree of Committee of the Regions Barbara Weiler, Member of the European Parliament José Maria Gil-Robles, Vice-President, European Parliament and John Carroll, Economic and Social Committee.",high%5:00:00:superior:01
705,committee,NOUN,d002.s008.t014,d002.s008,"Key speakers at the social exclusion conference were( left to right) Cristina Louro, Employment, Industrial Relations and Social Affairs Directorate, European Commission Fernando Gomes, a high degree of Committee of the Regions Barbara Weiler, Member of the European Parliament José Maria Gil-Robles, Vice-President, European Parliament and John Carroll, Economic and Social Committee.",committee%1:14:00::
706,member,NOUN,d002.s008.t015,d002.s008,"Key speakers at the social exclusion conference were( left to right) Cristina Louro, Employment, Industrial Relations and Social Affairs Directorate, European Commission Fernando Gomes, a high degree of Committee of the Regions Barbara Weiler, Member of the European Parliament José Maria Gil-Robles, Vice-President, European Parliament and John Carroll, Economic and Social Committee.",member%1:18:00::
707,european,ADJ,d002.s008.t016,d002.s008,"Key speakers at the social exclusion conference were( left to right) Cristina Louro, Employment, Industrial Relations and Social Affairs Directorate, European Commission Fernando Gomes, a high degree of Committee of the Regions Barbara Weiler, Member of the European Parliament José Maria Gil-Robles, Vice-President, European Parliament and John Carroll, Economic and Social Committee.",european%3:01:00::
708,parliament,NOUN,d002.s008.t017,d002.s008,"Key speakers at the social exclusion conference were( left to right) Cristina Louro, Employment, Industrial Relations and Social Affairs Directorate, European Commission Fernando Gomes, a high degree of Committee of the Regions Barbara Weiler, Member of the European Parliament José Maria Gil-Robles, Vice-President, European Parliament and John Carroll, Economic and Social Committee.",parliament%1:14:00::
709,vice_president,NOUN,d002.s008.t018,d002.s008,"Key speakers at the social exclusion conference were( left to right) Cristina Louro, Employment, Industrial Relations and Social Affairs Directorate, European Commission Fernando Gomes, a high degree of Committee of the Regions Barbara Weiler, Member of the European Parliament José Maria Gil-Robles, Vice-President, European Parliament and John Carroll, Economic and Social Committee.",vice_president%1:18:00::
710,european,ADJ,d002.s008.t019,d002.s008,"Key speakers at the social exclusion conference were( left to right) Cristina Louro, Employment, Industrial Relations and Social Affairs Directorate, European Commission Fernando Gomes, a high degree of Committee of the Regions Barbara Weiler, Member of the European Parliament José Maria Gil-Robles, Vice-President, European Parliament and John Carroll, Economic and Social Committee.",european%3:01:00::
711,parliament,NOUN,d002.s008.t020,d002.s008,"Key speakers at the social exclusion conference were( left to right) Cristina Louro, Employment, Industrial Relations and Social Affairs Directorate, European Commission Fernando Gomes, a high degree of Committee of the Regions Barbara Weiler, Member of the European Parliament José Maria Gil-Robles, Vice-President, European Parliament and John Carroll, Economic and Social Committee.",parliament%1:14:00::
712,economic,ADJ,d002.s008.t021,d002.s008,"Key speakers at the social exclusion conference were( left to right) Cristina Louro, Employment, Industrial Relations and Social Affairs Directorate, European Commission Fernando Gomes, a high degree of Committee of the Regions Barbara Weiler, Member of the European Parliament José Maria Gil-Robles, Vice-President, European Parliament and John Carroll, Economic and Social Committee.",economic%3:01:01::
713,social,ADJ,d002.s008.t022,d002.s008,"Key speakers at the social exclusion conference were( left to right) Cristina Louro, Employment, Industrial Relations and Social Affairs Directorate, European Commission Fernando Gomes, a high degree of Committee of the Regions Barbara Weiler, Member of the European Parliament José Maria Gil-Robles, Vice-President, European Parliament and John Carroll, Economic and Social Committee.",social%3:01:00::
714,committee,NOUN,d002.s008.t023,d002.s008,"Key speakers at the social exclusion conference were( left to right) Cristina Louro, Employment, Industrial Relations and Social Affairs Directorate, European Commission Fernando Gomes, a high degree of Committee of the Regions Barbara Weiler, Member of the European Parliament José Maria Gil-Robles, Vice-President, European Parliament and John Carroll, Economic and Social Committee.",committee%1:14:00::
715,case_study,NOUN,d002.s009.t000,d002.s009,"Case Studies Each national report contains a portfolio of between 25 and 30 initiatives which best present policies and practices to improve the recruitment, training and development of ageing workers in both the work place and the community.",case_study%1:10:00::
716,national,ADJ,d002.s009.t001,d002.s009,"Case Studies Each national report contains a portfolio of between 25 and 30 initiatives which best present policies and practices to improve the recruitment, training and development of ageing workers in both the work place and the community.",national%3:00:00::
717,report,NOUN,d002.s009.t002,d002.s009,"Case Studies Each national report contains a portfolio of between 25 and 30 initiatives which best present policies and practices to improve the recruitment, training and development of ageing workers in both the work place and the community.",report%1:10:03::
718,contain,VERB,d002.s009.t003,d002.s009,"Case Studies Each national report contains a portfolio of between 25 and 30 initiatives which best present policies and practices to improve the recruitment, training and development of ageing workers in both the work place and the community.",contain%2:42:00::
719,portfolio,NOUN,d002.s009.t004,d002.s009,"Case Studies Each national report contains a portfolio of between 25 and 30 initiatives which best present policies and practices to improve the recruitment, training and development of ageing workers in both the work place and the community.",portfolio%1:14:00::
